Name,Timestamp,Content,Comments,Retweets,Likes,Tags,Mentions,Tweet ID,Handle,Sentiment,Contains False Info,Verify,Engagement
BBC NEWS (WORLD Parody),2024-04-03 06:44:18+00:00,#TaiwanEarthquake #Hualien #NaturalDisaster #EmergencyResponse #EarthquakeAlert #RescueOperations #BBCNews #BreakingNews,0,1,0,"['#TaiwanEarthquake', '#Hualien', '#NaturalDisaster', '#EmergencyResponse', '#EarthquakeAlert', '#RescueOperations', '#BBCNews', '#BreakingNews']",[],tweet_id:1775414003398799654,@BBCNewsparody,0.0,False,False,1
Awaz -The Voice हिन्दी,2024-04-03 06:31:00+00:00,"ताइवान में शक्तिशाली भूकंप, एक की मौत, 50 से अधिक घायलhttps://hindi.awazthevoice.in/world-news/powerful-earthquake-in-taiwan-one-dead-more-than-injured-42083.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #SafetyAlert #EmergencyResponse #EarthquakeAlert #awazthevoice",0,0,0,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#SafetyAlert', '#EmergencyResponse', '#EarthquakeAlert', '#awazthevoice']",[],tweet_id:1775410654486130899,@AwazTheVoiceHin,0.0,False,False,0
Infoneo Technologies,2024-04-03 06:30:00+00:00,BREAKING: Taiwan hit by a powerful 7.5 magnitude earthquake. Our hearts are with all those impacted. Stay safe and stay strong! #TaiwanEarthquake  #SafetyFirst  #PrayForTaiwan   #NaturalDisaster #EmergencyResponse #earthquake  #StaySafeTaiwan #Japan #InfoneoT,0,0,0,"['#TaiwanEarthquake', '#SafetyFirst', '#PrayForTaiwan', '#NaturalDisaster', '#EmergencyResponse', '#earthquake', '#StaySafeTaiwan', '#Japan', '#InfoneoT']",[],tweet_id:1775410402702074017,@InfoneoT,0.44722222222222224,False,True,0
Sagar Ganesh,2024-04-03 06:18:33+00:00,"A 7.5 magnitude earthquake has hit Taiwan, prompting Japan to issue a tsunami alert.Stay safe everyone  #earthquake #taiwan #japan #tsunami #naturaldisaster#Tsunami",0,0,1,"['#earthquake', '#taiwan', '#japan', '#tsunami', '#naturaldisaster', '#Tsunami']",[],tweet_id:1775407521655836912,@mr_sagarganesh,0.5,False,False,1
DigiDeals,2024-04-03 06:14:30+00:00,"Taiwan experienced its strongest quake in 25 years, resulting in four reported deaths. The earthquake caused significant damage and disrupted daily life for many. #TaiwanEarthquake #StrongestQuake #NaturalDisaster",0,0,0,"['#TaiwanEarthquake', '#StrongestQuake', '#NaturalDisaster']",[],tweet_id:1775406504218173775,@DigiDeals_tech,0.41875,False,False,0
Suno With Jyoti Vinay Kapoor,2024-04-03 06:13:18+00:00,"ताइवान में भयानक भूकंप का मंजर
Subscribe for more: https://youtube.com/@SunoWithJyotiVinayKapoor…#SunoWithJyotiVinayKapoor #JyotiVinayKapoor #TaiwanEarthquake #NaturalDisaster #EarthquakeAlert #EmergencyResponse #TaiwanQuake #DisasterPreparedness #SafetyFirst #TremorAlert #DisasterManagement",1,0,0,"['#SunoWithJyotiVinayKapoor', '#JyotiVinayKapoor', '#TaiwanEarthquake', '#NaturalDisaster', '#EarthquakeAlert', '#EmergencyResponse', '#TaiwanQuake', '#DisasterPreparedness', '#SafetyFirst', '#TremorAlert', '#DisasterManagement']",['https://youtube.com/@SunoWithJyotiVinayKapoor…'],tweet_id:1775406201200902348,@SunoWithJVK,0.5,False,False,1
USA Top Trends,2024-04-03 06:00:01+00:00,Taiwan Struck by 7.2 Magnitude Earthquake - Deadliest in 25 Years#Taiwan #Earthquake #NaturalDisaster,0,0,0,"['#Taiwan', '#Earthquake', '#NaturalDisaster']",[],tweet_id:1775402858671673722,@USATopTrendsCom,0.0,False,True,0
DirectDeals,2024-04-03 05:59:29+00:00,BREAKING: 7.5 magnitude earthquake in Taiwan.Our thoughts and prayers are with everyone affected. Stay safe and stay strong! #TaiwanEarthquake  #SafetyFirst  #PrayForTaiwan  #NaturalDisaster #EmergencyResponse #earthquake #StaySafeTaiwan #DirectDeals,0,0,1,"['#TaiwanEarthquake', '#SafetyFirst', '#PrayForTaiwan', '#NaturalDisaster', '#EmergencyResponse', '#earthquake', '#StaySafeTaiwan', '#DirectDeals']",[],tweet_id:1775402724160602357,@DirectDeals,0.5208333333333333,False,True,1
On The Pulse With Silki,2024-04-03 05:56:38+00:00,ICELAND DISASTER: LATEST UPDATE VIDEO HERE: https://youtu.be/N3-71r86CE8 #Island #Iceland #Volcano #volcanoiceland #grindavik #earthquake #volcaniceruptionIceland #swartsengi #icelandvolcano #bluelagoon #eruption #breakingNews #News #NaturalDisaster #BLUELAGOONICELAND,1,0,5,"['#Island', '#Iceland', '#Volcano', '#volcanoiceland', '#grindavik', '#earthquake', '#volcaniceruptionIceland', '#swartsengi', '#icelandvolcano', '#bluelagoon', '#eruption', '#breakingNews', '#News', '#NaturalDisaster', '#BLUELAGOONICELAND']",[],tweet_id:1775402008494961036,@DZug08,0.5,False,False,6
GrowNxt Digital,2024-04-03 05:53:43+00:00,"Taiwan rocked by 7.5 magnitude #earthquake, the strongest in 25 years. Casualties reported, landslides, and power outages. Impact felt in #Japan and #Philippines. #TaiwanEarthquake #NaturalDisaster #EarthquakeAlert #SafetyFirst",0,0,0,"['#earthquake', '#Japan', '#Philippines', '#TaiwanEarthquake', '#NaturalDisaster', '#EarthquakeAlert', '#SafetyFirst']",[],tweet_id:1775401270976692280,@GrowNxtDigital,0.0,False,False,0
Viory Video,2024-04-03 05:53:28+00:00,Building toppled in Hualien as a deadly 7.4 magnitude earthquake rocks Taiwan.  #VioryVideo #HualienEarthquake #Taiwan #Hualien #BuildingCollapse #NaturalDisaster,2,0,1,"['#VioryVideo', '#HualienEarthquake', '#Taiwan', '#Hualien', '#BuildingCollapse', '#NaturalDisaster']",[],tweet_id:1775401211023266161,@vioryvideo,-0.2,False,False,3
News360,2024-04-03 05:48:56+00:00,#BREAKING: Japan Issues Tsunami Warning as 7.5-Magnitude Earthquake Strikes Near Taiwan#BreakingNews #JapanTsunamiWarning #EarthquakeAlert #TaiwanQuake #NaturalDisaster #EmergencyAlert #SafetyFirst #TsunamiThreat #PrayForJapan #StaySafeJapan #DisasterResponse #EmergencyPrepared,0,0,0,"['#BREAKING', '#BreakingNews', '#JapanTsunamiWarning', '#EarthquakeAlert', '#TaiwanQuake', '#NaturalDisaster', '#EmergencyAlert', '#SafetyFirst', '#TsunamiThreat', '#PrayForJapan', '#StaySafeJapan', '#DisasterResponse', '#EmergencyPrepared']",[],tweet_id:1775400071024066569,@News360press,0.1,False,False,0
The Daily Intake,2024-04-03 05:43:53+00:00,Devastating earthquake rocks Taiwan: Four fatalities reported in strongest tremor in 25 years. #TaiwanEarthquake #Taiwan #Earthquake #NaturalDisaster #TheDailyIntake https://thedailyintake.online/2024/04/03/taiwan-devastated-by-strongest-earthquake-in-25-years-four-fatalities-reported/…,0,0,0,"['#TaiwanEarthquake', '#Taiwan', '#Earthquake', '#NaturalDisaster', '#TheDailyIntake']",[],tweet_id:1775398798786801686,@dailyintake2023,-1.0,False,False,0
Zoop Press,2024-04-03 05:40:37+00:00,Breaking: Taiwan rocked by strongest quake in 25 years! Tsunami hits Japan – No casualties reported!#TaiwanEarthquake #JapanTsunami #NaturalDisaster #BreakingNews #StaySafe,0,0,0,"['#TaiwanEarthquake', '#JapanTsunami', '#NaturalDisaster', '#BreakingNews', '#StaySafe']",[],tweet_id:1775397978121122278,@zooppress,0.0,False,False,0
MYC! News,2024-04-03 05:30:14+00:00,A tsunami warning has been issued as this was the strongest earthquake to shake the country in 25 years. #myc #mycnews #mycfreshfaces #social #earthquake #safety#Taiwan #naturaldisaster #prayfortaiwan #internationalnews,1,2,3,"['#myc', '#mycnews', '#mycfreshfaces', '#social', '#earthquake', '#safety', '#Taiwan', '#naturaldisaster', '#prayfortaiwan', '#internationalnews']",[],tweet_id:1775395361793999051,@myctwits,0.03333333333333333,False,False,6
VIZHUTHUGAL MEDIA,2024-04-03 05:29:44+00:00,தைவான் நாட்டில் சுனாமி எச்சரிக்கை விடுப்பு#WorldNews #taiwan #TaiwanEarthquake #earthquake #naturaldisaster #tsunamiwarning #tsunami #Vizhuthugalmedia,0,0,0,"['#WorldNews', '#taiwan', '#TaiwanEarthquake', '#earthquake', '#naturaldisaster', '#tsunamiwarning', '#tsunami', '#Vizhuthugalmedia']",[],tweet_id:1775395238493778145,@VizhuthugalM,0.0,False,False,0
Zoop Press,2024-04-03 05:27:38+00:00,"BREAKING: Taiwan Shaken by Strongest Earthquake in 25 Years! Buildings Collapsed, Lives Lost!#TaiwanEarthquake #NaturalDisaster #BreakingNews #EarthquakeAlert #TaiwanStrong",0,0,0,"['#TaiwanEarthquake', '#NaturalDisaster', '#BreakingNews', '#EarthquakeAlert', '#TaiwanStrong']",[],tweet_id:1775394709361590729,@zooppress,0.0,False,False,0
Amaravati Today,2024-04-03 05:21:13+00:00,"Taiwan hit by strongest quake in 25 years, four deaths reported https://amaravati.today/post/taiwan-hit-by-strongest-quake-in-25-years-four-deaths-reported…#amaravati #amaravatitoday#TaiwanEarthquake #StrongestQuake #NaturalDisaster #PrayForTaiwan #StaySafeTaiwan #BreakingNews #EarthquakeAlert #TaiwanNews #TaiwanUpdates",0,0,0,"['#amaravati', '#amaravatitoday', '#TaiwanEarthquake', '#StrongestQuake', '#NaturalDisaster', '#PrayForTaiwan', '#StaySafeTaiwan', '#BreakingNews', '#EarthquakeAlert', '#TaiwanNews', '#TaiwanUpdates']",[],tweet_id:1775393093283402093,@amaravati_today,0.0,False,False,0
Digital Fox Media,2024-04-03 05:17:46+00:00,"Taiwan Hit by 7.7-Magnitude Earthquake: Strongest Quake in 25 Years, 1 Fatality; Japan Issues Tsunami Alert | Latest Updates https://dfoxmarketing.com/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings/… #DfoxMarketing #DigitalFoxMedia #Taiwan #earthquake #naturaldisaster #tsunami #Japan #Hualien #Taipei #seismicactivity",0,2,0,"['#DfoxMarketing', '#DigitalFoxMedia', '#Taiwan', '#earthquake', '#naturaldisaster', '#tsunami', '#Japan', '#Hualien', '#Taipei', '#seismicactivity']",[],tweet_id:1775392226459431107,@DFoxupm,0.5,False,False,2
Frontline Feed,2024-04-03 05:01:32+00:00,Rooftop swimming pool water cascades down Taiwan skyscraper during intense earthquake. #naturaldisaster,0,0,1,['#naturaldisaster'],[],tweet_id:1775388142478020875,@frontlinefeeed,0.022222222222222213,False,False,1
Dial News,2024-04-03 04:44:25+00:00,"Taiwan Earthquake : తైవాన్ రాజధాని తైపీలో భారీ భూకంపం… తైవాన్, జపాన్ దేశాలకు సునామీ హెచ్చరికలు జారీ?utm_source=referral&utm_medium=TW&utm_campaign=social_share https://dialtelugu.com/latest/a-huge-earthquake-hit-taiwans-capital-taipei-tsunami-warnings-were-issued-to-taiwan-and-japan-61847.html… #Taiwan #Taipei #Earthquake #Tsunami #Japan #Landslide #Naturaldisaster #USGS #UNO",0,0,0,"['#Taiwan', '#Taipei', '#Earthquake', '#Tsunami', '#Japan', '#Landslide', '#Naturaldisaster', '#USGS', '#UNO']",[],tweet_id:1775383834210562205,@dialnewstelugu,0.0,False,False,0
Think,2024-04-03 04:36:22+00:00,Tsunami warning was also declared after this massive earthquake #Taiwan #earthquake #따스한_봄밤의_별빛_성화날 #naturaldisaster,0,0,0,"['#Taiwan', '#earthquake', '#따스한_봄밤의_별빛_성화날', '#naturaldisaster']",[],tweet_id:1775381806738473379,@roswe2905,0.0,False,False,0
shorts91,2024-04-03 04:23:01+00:00,"Devastating #TaiwanEarthquake, strongest in 25 years, claims one life and injures dozens. Triggers #tsunami in Japan's Yonaguni Island. Rescue efforts underway as both nations face aftermath.
Read more on https://shorts91.com/category/climate-environment…#NaturalDisaster #JapanTsunami #earthquake #Taiwan",0,0,0,"['#TaiwanEarthquake', '#tsunami', '#NaturalDisaster', '#JapanTsunami', '#earthquake', '#Taiwan']",[],tweet_id:1775378445809398188,@shorts_91,-0.25,False,False,0
Zoop Press,2024-04-03 04:02:33+00:00,"BREAKING: Taiwan Rocked by Strongest Quake in 25 Years, Tsunami Alert Issued!#TaiwanEarthquake #TsunamiAlert #NaturalDisaster #Taipei #Hualien",0,0,0,"['#TaiwanEarthquake', '#TsunamiAlert', '#NaturalDisaster', '#Taipei', '#Hualien']",[],tweet_id:1775373295384408157,@zooppress,0.0,False,False,0
Vaibhav Bopche,2024-04-03 03:49:06+00:00," 7.4 magnitude #earthquake hits eastern coast of Taiwan. It is Taiwan's strongest earthquake in 25 years.
The epicentre is located about 18km (11 miles) south of Taiwan's Hualien city.#Japan and the #Philippines had issued warnings.#Taiwan #Tsunami #naturaldisaster",0,3,4,"['#earthquake', '#Japan', '#Philippines', '#Taiwan', '#Tsunami', '#naturaldisaster']",[],tweet_id:1775369911709388880,@VaibhavBopche1,0.0,False,False,7
Global News Wire,2024-04-03 03:33:31+00:00,"The strongest earthquake in 25 years has struck Taiwan, according to the seismology center.How can we support those affected by this devastating event?#Taiwan #Earthquake #japan #NaturalDisaster",0,0,0,"['#Taiwan', '#Earthquake', '#japan', '#NaturalDisaster']",[],tweet_id:1775365989124735326,@Global_NewsWire,-1.0,False,False,0
Tech Refreshing,2024-04-03 03:23:19+00:00,"ताइवान में शक्तिशाली भूकंप, पूरे क्षेत्र में सुनामी की चेतावनी जारीhttps://newsfeedindia.in/2024/04/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #EmergencyResponse #StaySafe #Taipei #EarthquakeSafety #TaiwanStrong",0,0,0,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#EmergencyResponse', '#StaySafe', '#Taipei', '#EarthquakeSafety', '#TaiwanStrong']",[],tweet_id:1775363422840045838,@TechRefreshing,0.0,False,False,0
The Dig Daily Dose,2024-04-03 03:23:04+00:00,Nature's fury knows no bounds. Let's ensure swift aid and support to affected regions. #TaiwanEarthquake #JapaneseIslands #NaturalDisaster,0,0,1,"['#TaiwanEarthquake', '#JapaneseIslands', '#NaturalDisaster']",[],tweet_id:1775363360584024313,@TheDigDailyDose,0.0,False,False,1
anup yadav,2024-04-03 03:22:52+00:00,"ताइवान में शक्तिशाली भूकंप, पूरे क्षेत्र में सुनामी की चेतावनी जारीhttps://newsfeedindia.in/2024/04/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #EmergencyResponse #StaySafe #Taipei #EarthquakeSafety #TaiwanStrong",0,0,0,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#EmergencyResponse', '#StaySafe', '#Taipei', '#EarthquakeSafety', '#TaiwanStrong']",[],tweet_id:1775363309954568677,@anupyadav123,0.0,False,False,0
newsfeedindia,2024-04-03 03:22:22+00:00,"ताइवान में शक्तिशाली भूकंप, पूरे क्षेत्र में सुनामी की चेतावनी जारीhttps://newsfeedindia.in/2024/04/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #EmergencyResponse #StaySafe #Taipei #EarthquakeSafety #TaiwanStrong",0,0,0,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#EmergencyResponse', '#StaySafe', '#Taipei', '#EarthquakeSafety', '#TaiwanStrong']",[],tweet_id:1775363184154857730,@newsfeedindia01,0.0,False,False,0
Ian Rexter Glass,2024-04-03 03:00:29+00:00,"Earthquakes can strike at any moment, turning routine commutes into harrowing experiences. Let's hope for the safety and well-being of everyone impacted by this recent seismic event. #NaturalDisaster #SafetyFirst",0,0,0,"['#NaturalDisaster', '#SafetyFirst']",[],tweet_id:1775357678396825729,@glass_ian613,0.0,False,False,0
𝕊ᴇʜᴇʀ 𝔹ᴜᴛᴛᴾᵃᵏᴾᵒʷᵉʳ,2024-04-03 02:51:57+00:00,"7.7 Magnitude Earthquake Jolts Taiwan, Tsunami Warning Sounded Across Japan, Philippines#Japan #Taiwan #Philippines #Tsunami #Earthquake #NaturalDisaster",2,4,10,"['#Japan', '#Taiwan', '#Philippines', '#Tsunami', '#Earthquake', '#NaturalDisaster']",[],tweet_id:1775355528262115626,@2Sehr,0.0,False,False,16
Adwaith tech,2024-04-03 02:44:20+00:00,"#BREAKING_NEWS  : 7.4 Magnitude #Earthquake Hits Taiwan’s East Coast, Triggering #tsunami #Warnings https://adwaithtech.com/breaking-news7-4-magnitude-earthquake-hits-taiwans-east-coast/… #TaiwanEarthquake #EastCoastTsunami #NaturalDisaster #EarthquakeAlert #TsunamiWarning #TaiwanStrong #DisasterRelief  #TaiwanEmergency #Taipei | #Taiwan",0,0,0,"['#BREAKING_NEWS', '#Earthquake', '#tsunami', '#Warnings', '#TaiwanEarthquake', '#EastCoastTsunami', '#NaturalDisaster', '#EarthquakeAlert', '#TsunamiWarning', '#TaiwanStrong', '#DisasterRelief', '#TaiwanEmergency', '#Taipei', '#Taiwan']",[],tweet_id:1775353612153082101,@Adwaithtech,0.0,False,False,0
HKeye,2024-04-03 02:40:42+00:00,"A powerful earthquake with a magnitude of 7.4 hit off the eastern coast of Taiwan, leading to tsunami warnings.#earthquake #Taiwan #tsunami #disaster #naturaldisaster #HKeye",10,76,776,"['#earthquake', '#Taiwan', '#tsunami', '#disaster', '#naturaldisaster', '#HKeye']",[],tweet_id:1775352698029900026,@HKeye_,0.3,False,False,862
Nasiru Abdulrasheed,2024-04-03 02:20:53+00:00,Taiwan Rattled by 7.5 Magnitude Earthquakes as Tsunami Threat Looms for Japan#Earthquake #Tsunami #Taiwan #Japan #Seismic #NaturalDisaster #SafetyFirst #DisasterResponse #Emergency #BNNhttps://bnnbreaking.com/breaking-news/climate-environment/dual-earthquakes-in-taiwan-trigger-tsunami-warning-for-okinawa-miyako-islands…,0,0,0,"['#Earthquake', '#Tsunami', '#Taiwan', '#Japan', '#Seismic', '#NaturalDisaster', '#SafetyFirst', '#DisasterResponse', '#Emergency', '#BNN']",[],tweet_id:1775347709676761562,@neabdulrasheed,0.0,False,False,0
Florida,2024-04-03 02:12:48+00:00,"Pray and support those affected and offer assistance during this challenging time. 
Hope everyone's safe.#TaiwanEarthquake #JapanTsunami #NaturalDisaster""",0,0,1,"['#TaiwanEarthquake', '#JapanTsunami', '#NaturalDisaster']",[],tweet_id:1775345678857932906,@lynntml112,0.5,False,False,1
Nasiru Abdulrasheed,2024-04-03 02:02:08+00:00,"Taiwan Earthquake Causes Buildings to Collapse, Widespread Devastation Feared#TsunamiWarning #TaiwanEarthquake #OkinawaAlert #CoastalEvacuation #DisasterPreparedness #EmergencyResponse #NaturalDisaster #SafetyFirst #RegionalImpact #BNNhttps://bnnbreaking.com/breaking-news/climate-environment/taiwan-earthquake-causes-buildings-to-collapse-widespread-devastation-feared…",0,0,0,"['#TsunamiWarning', '#TaiwanEarthquake', '#OkinawaAlert', '#CoastalEvacuation', '#DisasterPreparedness', '#EmergencyResponse', '#NaturalDisaster', '#SafetyFirst', '#RegionalImpact', '#BNN']",[],tweet_id:1775342991797846447,@neabdulrasheed,0.0,False,False,0
Volatilty,2024-04-03 02:01:45+00:00,"Damn - imagine their sentiment right now - 

Praying for those who were and will be affected by the #naturaldisaster",0,0,0,['#naturaldisaster'],[],tweet_id:1775342895257600339,@TalatiTapan,0.2857142857142857,False,False,0
