Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Zoop Press,@zooppress,2024-04-03T05:40:37.000Z,False,Breaking: Taiwan rocked by strongest quake in 25 years! Tsunami hits Japan – No casualties reported!#TaiwanEarthquake #JapanTsunami #NaturalDisaster #BreakingNews #StaySafe,0,0,0,129,"['#TaiwanEarthquake', '#JapanTsunami', '#NaturalDisaster', '#BreakingNews', '#StaySafe']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775397978121122278,tweet_id:1775397978121122278
MYC! News,@myctwits,2024-04-03T05:30:14.000Z,False,A tsunami warning has been issued as this was the strongest earthquake to shake the country in 25 years. #myc #mycnews #mycfreshfaces #social #earthquake #safety#Taiwan #naturaldisaster #prayfortaiwan #internationalnews,1,2,3,960,"['#myc', '#mycnews', '#mycfreshfaces', '#social', '#earthquake', '#safety', '#Taiwan', '#naturaldisaster', '#prayfortaiwan', '#internationalnews']",[],[],https://pbs.twimg.com/profile_images/1638094226872483842/tcP4U5kP_normal.jpg,https://x.com/myctwits/status/1775395361793999051,tweet_id:1775395361793999051
VIZHUTHUGAL MEDIA,@VizhuthugalM,2024-04-03T05:29:44.000Z,False,தைவான் நாட்டில் சுனாமி எச்சரிக்கை விடுப்பு#WorldNews #taiwan #TaiwanEarthquake #earthquake #naturaldisaster #tsunamiwarning #tsunami #Vizhuthugalmedia,0,0,0,355,"['#WorldNews', '#taiwan', '#TaiwanEarthquake', '#earthquake', '#naturaldisaster', '#tsunamiwarning', '#tsunami', '#Vizhuthugalmedia']",[],[],https://pbs.twimg.com/profile_images/1364154087340580868/Q2Bfbcn-_normal.jpg,https://x.com/VizhuthugalM/status/1775395238493778145,tweet_id:1775395238493778145
Zoop Press,@zooppress,2024-04-03T05:27:38.000Z,False,"BREAKING: Taiwan Shaken by Strongest Earthquake in 25 Years! Buildings Collapsed, Lives Lost!#TaiwanEarthquake #NaturalDisaster #BreakingNews #EarthquakeAlert #TaiwanStrong",0,0,0,85,"['#TaiwanEarthquake', '#NaturalDisaster', '#BreakingNews', '#EarthquakeAlert', '#TaiwanStrong']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775394709361590729,tweet_id:1775394709361590729
Apna Punjab Media,@apnapunjabmedia,2024-04-03T05:25:45.000Z,False,"ਤਾਇਵਾਨ ‘ਚ 7.5 ਦੀ ਤੀਬਰਤਾ ਨਾਲ ਆਇਆ ਭੂਚਾਲ, ਕਈ ਇਮਾਰਤਾਂ ਢਹਿ-ਢੇਰੀ, ਜਾਪਾਨ ਨੇ ਦਿੱਤੀ ਸੁਨਾਮੀ ਦੀ ਚੇਤਾਵਨੀ!#TaiwanEarthquake  #BuildingsCollapsed #TsunamiWarning #NaturalDisaster #EarthquakeEmergency #TaiwanStruggle #PrayForTaiwan #HopeForSurvivors #JapanTsunamiAlert #DisasterPreparedness",0,0,0,64,"['#TaiwanEarthquake', '#BuildingsCollapsed', '#TsunamiWarning', '#NaturalDisaster', '#EarthquakeEmergency', '#TaiwanStruggle', '#PrayForTaiwan', '#HopeForSurvivors', '#JapanTsunamiAlert', '#DisasterPreparedness']",[],[],https://pbs.twimg.com/profile_images/1433026125509263361/yvqNwQjr_normal.jpg,https://x.com/apnapunjabmedia/status/1775394234721300599,tweet_id:1775394234721300599
Amaravati Today,@amaravati_today,2024-04-03T05:21:13.000Z,True,"Taiwan hit by strongest quake in 25 years, four deaths reported https://amaravati.today/post/taiwan-hit-by-strongest-quake-in-25-years-four-deaths-reported…#amaravati #amaravatitoday#TaiwanEarthquake #StrongestQuake #NaturalDisaster #PrayForTaiwan #StaySafeTaiwan #BreakingNews #EarthquakeAlert #TaiwanNews #TaiwanUpdates",0,0,0,123,"['#amaravati', '#amaravatitoday', '#TaiwanEarthquake', '#StrongestQuake', '#NaturalDisaster', '#PrayForTaiwan', '#StaySafeTaiwan', '#BreakingNews', '#EarthquakeAlert', '#TaiwanNews', '#TaiwanUpdates']",[],[],https://pbs.twimg.com/profile_images/1765650749583716352/w5ASBj2t_normal.jpg,https://x.com/amaravati_today/status/1775393093283402093,tweet_id:1775393093283402093
Digital Fox Media,@DFoxupm,2024-04-03T05:17:46.000Z,False,"Taiwan Hit by 7.7-Magnitude Earthquake: Strongest Quake in 25 Years, 1 Fatality; Japan Issues Tsunami Alert | Latest Updates https://dfoxmarketing.com/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings/… #DfoxMarketing #DigitalFoxMedia #Taiwan #earthquake #naturaldisaster #tsunami #Japan #Hualien #Taipei #seismicactivity",0,2,0,725,"['#DfoxMarketing', '#DigitalFoxMedia', '#Taiwan', '#earthquake', '#naturaldisaster', '#tsunami', '#Japan', '#Hualien', '#Taipei', '#seismicactivity']",[],[],https://pbs.twimg.com/profile_images/1671778127360692224/d21BnMZ4_normal.jpg,https://x.com/DFoxupm/status/1775392226459431107,tweet_id:1775392226459431107
Frontline Feed,@frontlinefeeed,2024-04-03T05:01:32.000Z,False,Rooftop swimming pool water cascades down Taiwan skyscraper during intense earthquake. #naturaldisaster,0,0,1,86,['#naturaldisaster'],[],[],https://pbs.twimg.com/profile_images/1771963031502626816/IXAfyceY_normal.jpg,https://x.com/frontlinefeeed/status/1775388142478020875,tweet_id:1775388142478020875
Dial News,@dialnewstelugu,2024-04-03T04:44:25.000Z,False,"Taiwan Earthquake : తైవాన్ రాజధాని తైపీలో భారీ భూకంపం… తైవాన్, జపాన్ దేశాలకు సునామీ హెచ్చరికలు జారీ?utm_source=referral&utm_medium=TW&utm_campaign=social_share https://dialtelugu.com/latest/a-huge-earthquake-hit-taiwans-capital-taipei-tsunami-warnings-were-issued-to-taiwan-and-japan-61847.html… #Taiwan #Taipei #Earthquake #Tsunami #Japan #Landslide #Naturaldisaster #USGS #UNO",0,0,0,185,"['#Taiwan', '#Taipei', '#Earthquake', '#Tsunami', '#Japan', '#Landslide', '#Naturaldisaster', '#USGS', '#UNO']",[],[],https://pbs.twimg.com/profile_images/1737796312056393728/BZZ2BX45_normal.jpg,https://x.com/dialnewstelugu/status/1775383834210562205,tweet_id:1775383834210562205
Think,@roswe2905,2024-04-03T04:36:22.000Z,False,Tsunami warning was also declared after this massive earthquake #Taiwan #earthquake #따스한_봄밤의_별빛_성화날 #naturaldisaster,0,0,0,450,"['#Taiwan', '#earthquake', '#따스한_봄밤의_별빛_성화날', '#naturaldisaster']",[],[],https://pbs.twimg.com/profile_images/1764276511522381824/QzFLsC0t_normal.jpg,https://x.com/roswe2905/status/1775381806738473379,tweet_id:1775381806738473379
shorts91,@shorts_91,2024-04-03T04:23:01.000Z,False,"Devastating #TaiwanEarthquake, strongest in 25 years, claims one life and injures dozens. Triggers #tsunami in Japan's Yonaguni Island. Rescue efforts underway as both nations face aftermath.
Read more on https://shorts91.com/category/climate-environment…#NaturalDisaster #JapanTsunami #earthquake #Taiwan",0,0,0,658,"['#TaiwanEarthquake', '#tsunami', '#NaturalDisaster', '#JapanTsunami', '#earthquake', '#Taiwan']",[],[],https://pbs.twimg.com/profile_images/1695773193556885504/gaqNtnPx_normal.jpg,https://x.com/shorts_91/status/1775378445809398188,tweet_id:1775378445809398188
News Karnataka,@Newskarnataka,2024-04-03T04:08:34.000Z,True,ತೈವಾನ್ನ  ಕರಾವಳಿ ಪ್ರದೇಶದಲ್ಲಿ 7.5 ತೀವ್ರತೆಯ ಪ್ರಬಲ ಭೂಕಂಪ#taiwanearthquake  #NaturalDisaster #TsunamiWarning #newskarnataka,0,0,0,30,"['#taiwanearthquake', '#NaturalDisaster', '#TsunamiWarning', '#newskarnataka']",[],[],https://pbs.twimg.com/profile_images/1758083504481644544/VV36VL_I_normal.jpg,https://x.com/Newskarnataka/status/1775374810295779778,tweet_id:1775374810295779778
Zoop Press,@zooppress,2024-04-03T04:02:33.000Z,False,"BREAKING: Taiwan Rocked by Strongest Quake in 25 Years, Tsunami Alert Issued!#TaiwanEarthquake #TsunamiAlert #NaturalDisaster #Taipei #Hualien",0,0,0,144,"['#TaiwanEarthquake', '#TsunamiAlert', '#NaturalDisaster', '#Taipei', '#Hualien']",[],[],https://pbs.twimg.com/profile_images/1760920178374688768/hi4vsKpC_normal.jpg,https://x.com/zooppress/status/1775373295384408157,tweet_id:1775373295384408157
Vaibhav Bopche,@VaibhavBopche1,2024-04-03T03:49:06.000Z,True," 7.4 magnitude #earthquake hits eastern coast of Taiwan. It is Taiwan's strongest earthquake in 25 years.
The epicentre is located about 18km (11 miles) south of Taiwan's Hualien city.#Japan and the #Philippines had issued warnings.#Taiwan #Tsunami #naturaldisaster",0,3,4,604,"['#earthquake', '#Japan', '#Philippines', '#Taiwan', '#Tsunami', '#naturaldisaster']",[],['\\u26a0\\ufe0f'],https://pbs.twimg.com/profile_images/1751861295551488000/HhVIR--x_normal.jpg,https://x.com/VaibhavBopche1/status/1775369911709388880,tweet_id:1775369911709388880
Global News Wire,@Global_NewsWire,2024-04-03T03:33:31.000Z,False,"The strongest earthquake in 25 years has struck Taiwan, according to the seismology center.How can we support those affected by this devastating event?#Taiwan #Earthquake #japan #NaturalDisaster",0,0,0,176,"['#Taiwan', '#Earthquake', '#japan', '#NaturalDisaster']",[],['\\U0001f534'],https://pbs.twimg.com/profile_images/1689767561070608384/i7p98hNa_normal.jpg,https://x.com/Global_NewsWire/status/1775365989124735326,tweet_id:1775365989124735326
Tech Refreshing,@TechRefreshing,2024-04-03T03:23:19.000Z,False,"ताइवान में शक्तिशाली भूकंप, पूरे क्षेत्र में सुनामी की चेतावनी जारीhttps://newsfeedindia.in/2024/04/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #EmergencyResponse #StaySafe #Taipei #EarthquakeSafety #TaiwanStrong",0,0,0,72,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#EmergencyResponse', '#StaySafe', '#Taipei', '#EarthquakeSafety', '#TaiwanStrong']",[],[],https://pbs.twimg.com/profile_images/1604486829549707265/9wpUtcaA_normal.jpg,https://x.com/TechRefreshing/status/1775363422840045838,tweet_id:1775363422840045838
The Dig Daily Dose,@TheDigDailyDose,2024-04-03T03:23:04.000Z,True,Nature's fury knows no bounds. Let's ensure swift aid and support to affected regions. #TaiwanEarthquake #JapaneseIslands #NaturalDisaster,0,0,1,129,"['#TaiwanEarthquake', '#JapaneseIslands', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1739384400054280192/LDrjttOh_normal.jpg,https://x.com/TheDigDailyDose/status/1775363360584024313,tweet_id:1775363360584024313
anup yadav,@anupyadav123,2024-04-03T03:22:52.000Z,False,"ताइवान में शक्तिशाली भूकंप, पूरे क्षेत्र में सुनामी की चेतावनी जारीhttps://newsfeedindia.in/2024/04/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #EmergencyResponse #StaySafe #Taipei #EarthquakeSafety #TaiwanStrong",0,0,0,42,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#EmergencyResponse', '#StaySafe', '#Taipei', '#EarthquakeSafety', '#TaiwanStrong']",[],[],https://pbs.twimg.com/profile_images/1554879486516408320/TuC6jySi_normal.jpg,https://x.com/anupyadav123/status/1775363309954568677,tweet_id:1775363309954568677
newsfeedindia,@newsfeedindia01,2024-04-03T03:22:22.000Z,False,"ताइवान में शक्तिशाली भूकंप, पूरे क्षेत्र में सुनामी की चेतावनी जारीhttps://newsfeedindia.in/2024/04/powerful-earthquake-strikes-taiwan-triggering-tsunami-warnings.html…#TaiwanEarthquake #TsunamiWarning #NaturalDisaster #EmergencyResponse #StaySafe #Taipei #EarthquakeSafety #TaiwanStrong",0,0,0,60,"['#TaiwanEarthquake', '#TsunamiWarning', '#NaturalDisaster', '#EmergencyResponse', '#StaySafe', '#Taipei', '#EarthquakeSafety', '#TaiwanStrong']",[],[],https://pbs.twimg.com/profile_images/1653004870679425026/FoUOCpwt_normal.jpg,https://x.com/newsfeedindia01/status/1775363184154857730,tweet_id:1775363184154857730
Ian Rexter Glass,@glass_ian613,2024-04-03T03:00:29.000Z,False,"Earthquakes can strike at any moment, turning routine commutes into harrowing experiences. Let's hope for the safety and well-being of everyone impacted by this recent seismic event. #NaturalDisaster #SafetyFirst",0,0,0,13,"['#NaturalDisaster', '#SafetyFirst']",[],[],https://pbs.twimg.com/profile_images/1668913629473959936/LZ157hg6_normal.jpg,https://x.com/glass_ian613/status/1775357678396825729,tweet_id:1775357678396825729
Drishti Bharati,@drishtibharati,2024-04-03T03:00:01.000Z,False,ताइवान में 7.5 तीव्रता का भीषण भूकंप देखने को मिला है। इस भूकंप ने जापान के दक्षिणी द्वीपों को हिलाकर रख दिया है।#khaaskhabarnews #TaiwanEarthquake #NaturalDisaster #TremorAlert #JapanIslandsAffected,0,0,3,17,"['#khaaskhabarnews', '#TaiwanEarthquake', '#NaturalDisaster', '#TremorAlert', '#JapanIslandsAffected']",[],[],https://pbs.twimg.com/profile_images/1791357161840467970/CGM0O-NM_normal.jpg,https://x.com/drishtibharati/status/1775357559211512176,tweet_id:1775357559211512176
𝕊ᴇʜᴇʀ 𝔹ᴜᴛᴛᴾᵃᵏᴾᵒʷᵉʳ,@2Sehr,2024-04-03T02:51:57.000Z,True,"7.7 Magnitude Earthquake Jolts Taiwan, Tsunami Warning Sounded Across Japan, Philippines#Japan #Taiwan #Philippines #Tsunami #Earthquake #NaturalDisaster",2,4,10,1.5K,"['#Japan', '#Taiwan', '#Philippines', '#Tsunami', '#Earthquake', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1729821796097200128/VDx2Qatm_normal.jpg,https://x.com/2Sehr/status/1775355528262115626,tweet_id:1775355528262115626
Adwaith tech,@Adwaithtech,2024-04-03T02:44:20.000Z,False,"#BREAKING_NEWS  : 7.4 Magnitude #Earthquake Hits Taiwan’s East Coast, Triggering #tsunami #Warnings https://adwaithtech.com/breaking-news7-4-magnitude-earthquake-hits-taiwans-east-coast/… #TaiwanEarthquake #EastCoastTsunami #NaturalDisaster #EarthquakeAlert #TsunamiWarning #TaiwanStrong #DisasterRelief  #TaiwanEmergency #Taipei | #Taiwan",0,0,0,429,"['#BREAKING_NEWS', '#Earthquake', '#tsunami', '#Warnings', '#TaiwanEarthquake', '#EastCoastTsunami', '#NaturalDisaster', '#EarthquakeAlert', '#TsunamiWarning', '#TaiwanStrong', '#DisasterRelief', '#TaiwanEmergency', '#Taipei', '#Taiwan']",[],[],https://pbs.twimg.com/profile_images/1765315686363189248/jsb7tgfr_normal.jpg,https://x.com/Adwaithtech/status/1775353612153082101,tweet_id:1775353612153082101
HKeye,@HKeye_,2024-04-03T02:40:42.000Z,False,"A powerful earthquake with a magnitude of 7.4 hit off the eastern coast of Taiwan, leading to tsunami warnings.#earthquake #Taiwan #tsunami #disaster #naturaldisaster #HKeye",10,76,776,86K,"['#earthquake', '#Taiwan', '#tsunami', '#disaster', '#naturaldisaster', '#HKeye']",[],[],https://pbs.twimg.com/profile_images/1751812902892511232/u8kk2om9_normal.jpg,https://x.com/HKeye_/status/1775352698029900026,tweet_id:1775352698029900026
Nasiru Abdulrasheed,@neabdulrasheed,2024-04-03T02:20:53.000Z,False,Taiwan Rattled by 7.5 Magnitude Earthquakes as Tsunami Threat Looms for Japan#Earthquake #Tsunami #Taiwan #Japan #Seismic #NaturalDisaster #SafetyFirst #DisasterResponse #Emergency #BNNhttps://bnnbreaking.com/breaking-news/climate-environment/dual-earthquakes-in-taiwan-trigger-tsunami-warning-for-okinawa-miyako-islands…,0,0,0,820,"['#Earthquake', '#Tsunami', '#Taiwan', '#Japan', '#Seismic', '#NaturalDisaster', '#SafetyFirst', '#DisasterResponse', '#Emergency', '#BNN']",[],[],https://pbs.twimg.com/profile_images/1734729149271449600/Hbu9uXLh_normal.jpg,https://x.com/neabdulrasheed/status/1775347709676761562,tweet_id:1775347709676761562
Florida,@lynntml112,2024-04-03T02:12:48.000Z,False,"Pray and support those affected and offer assistance during this challenging time. 
Hope everyone's safe.#TaiwanEarthquake #JapanTsunami #NaturalDisaster""",0,0,1,87,"['#TaiwanEarthquake', '#JapanTsunami', '#NaturalDisaster']",[],"['\\U0001f64f', '\\U0001f64f', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1797537326387834880/Bk-TvW6A_normal.jpg,https://x.com/lynntml112/status/1775345678857932906,tweet_id:1775345678857932906
Nasiru Abdulrasheed,@neabdulrasheed,2024-04-03T02:02:08.000Z,False,"Taiwan Earthquake Causes Buildings to Collapse, Widespread Devastation Feared#TsunamiWarning #TaiwanEarthquake #OkinawaAlert #CoastalEvacuation #DisasterPreparedness #EmergencyResponse #NaturalDisaster #SafetyFirst #RegionalImpact #BNNhttps://bnnbreaking.com/breaking-news/climate-environment/taiwan-earthquake-causes-buildings-to-collapse-widespread-devastation-feared…",0,0,0,229,"['#TsunamiWarning', '#TaiwanEarthquake', '#OkinawaAlert', '#CoastalEvacuation', '#DisasterPreparedness', '#EmergencyResponse', '#NaturalDisaster', '#SafetyFirst', '#RegionalImpact', '#BNN']",[],[],https://pbs.twimg.com/profile_images/1734729149271449600/Hbu9uXLh_normal.jpg,https://x.com/neabdulrasheed/status/1775342991797846447,tweet_id:1775342991797846447
Volatilty,@TalatiTapan,2024-04-03T02:01:45.000Z,True,"Damn - imagine their sentiment right now - 

Praying for those who were and will be affected by the #naturaldisaster",0,0,0,479,['#naturaldisaster'],[],[],https://pbs.twimg.com/profile_images/1720499870484582400/SL3qvr1G_normal.jpg,https://x.com/TalatiTapan/status/1775342895257600339,tweet_id:1775342895257600339
News18,@CNNnews18,2024-04-03T01:52:49.000Z,True,"A major earthquake hit Taiwan’s east shortly before 8:00 am local time Wednesday, prompting tsunami warnings for the self-ruled island as well as parts of southern Japan.https://news18.com/world/major-7-4-magnitude-earthquake-strikes-east-taiwan-prompting-tsunami-warnings-in-japan-philippines-8837709.html…#Taiwan #Earthquake #Japan #NaturalDisaster",0,0,3,2.6K,"['#Taiwan', '#Earthquake', '#Japan', '#NaturalDisaster']",[],[],https://pbs.twimg.com/profile_images/1559788694709473280/j1s3zm5m_normal.jpg,https://x.com/CNNnews18/status/1775340647081193926,tweet_id:1775340647081193926
Nasiru Abdulrasheed,@neabdulrasheed,2024-04-03T01:46:49.000Z,False,Tsunami Warning Issued for Okinawa Region After Taiwan Earthquake#TsunamiWarning #TaiwanEarthquake #OkinawaAlert #CoastalEvacuation #DisasterPreparedness #EmergencyResponse #NaturalDisaster #SafetyFirst #RegionalImpact #BNNhttps://bnnbreaking.com/breaking-news/climate-environment/tsunami-warning-issued-for-okinawa-region-after-taiwan-earthquake…,0,0,0,894,"['#TsunamiWarning', '#TaiwanEarthquake', '#OkinawaAlert', '#CoastalEvacuation', '#DisasterPreparedness', '#EmergencyResponse', '#NaturalDisaster', '#SafetyFirst', '#RegionalImpact', '#BNN']",[],[],https://pbs.twimg.com/profile_images/1734729149271449600/Hbu9uXLh_normal.jpg,https://x.com/neabdulrasheed/status/1775339138507554876,tweet_id:1775339138507554876
